Wall,Wall,Wall,Exit(Maze),Wall,Exit(Maze),Wall,Exit(Maze),Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Exit(Maze),Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall
Wall,Wall,Wall,Space,Wall,Space,Space,Space,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Exit(MazeEntry),Wall,Space,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Exit(MazeEntry),Wall,Wall
Wall,Wall,Wall,Space,Wall,Space,Wall,Space,Wall,Wall,Wall,Space,Exit(Maze),Exit(Maze),Space,Space,Space,Space,Space,Space,Space,Space,Space,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Space,Wall,Wall
Exit(Maze),Space,Space,Space,Exit(MazeEntry),Space,Wall,Space,Wall,Wall,Wall,Space,Wall,Wall,Space,Wall,Wall,Wall,Wall,Wall,Space,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Space,Wall,Wall
Wall,Wall,Wall,Space,Wall,Space,Wall,Space,Wall,Wall,Wall,Space,Wall,Exit(Maze),Space,Exit(Maze),Wall,Wall,Wall,Wall,Space,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Space,Wall,Wall
Wall,Wall,Wall,Space,Space,Space,Wall,Space,Wall,Wall,Wall,Space,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Space,Wall,Wall,Exit(MazeEntry),Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Space,Wall,Wall
Wall,Wall,Wall,Space,Wall,Space,Wall,Space,Wall,Exit(Maze),Wall,Space,Wall,Wall,Wall,Wall,Wall,Wall,Space,Wall,Space,Wall,Exit(MazeEntry),Space,Space,Space,Space,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Wall,Space,Space,Space,Exit(MazeEntry),Wall
Wall,Wall,Wall,Space,Wall,Space,Wall,Space,Space,Space,Wall,Space,Wall,Space,Space,Exit(Maze),Space,Wall,Space,Wall,Space,Wall,Wall,Exit(MazeEntry),Wall,Wall,Space,Wall,Exit(Maze),Space,Exit(Maze),Wall,Exit(Maze),Space,Wall,Space,Wall,Exit(MazeEntry),Wall,Wall
Wall,Wall,Wall,Space,Wall,Space,Wall,Exit(Maze),Wall,Exit(Maze),Wall,Space,Wall,Wall,Space,Wall,Space,Wall,Space,Wall,Space,Wall,Wall,Wall,Wall,Wall,Space,Wall,Wall,Space,Wall,Wall,Wall,Space,Wall,Space,Wall,Wall,Wall,Wall
Wall,Wall,Wall,Space,Wall,Space,Wall,Space,Space,Wall,Wall,Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Wall,Wall,Wall,Exit(Maze),Wall,Space,Wall,Exit(Maze),Space,Space,Space,Space,Space,Space,Space,Space,Space,Space,Wall
